date,attr,value,a,b,c,d
20140904,AWND,51,,,W,
20140904,WDF2,300,,,W,
20140904,WDF5,220,,,W,
20140904,WSF2,89,,,W,
20140904,WSF5,125,,,W,
20140904,WT01,1,,,W,
20140904,WT03,1,,,W,
20140904,WT08,1,,,W,
20140905,TMAX,189,,,W,2400
20140905,TMIN,128,,,W,2400
20140905,PRCP,0,,,W,2400
20140905,SNOW,0,,,W,
20140905,SNWD,0,,,W,
20140905,AWND,44,,,W,
20140905,WDF2,310,,,W,
20140905,WDF5,320,,,W,
20140905,WSF2,107,,,W,
20140905,WSF5,130,,,W,
20140906,TMAX,250,,,W,2400
20140906,TMIN,111,,,W,2400
20140906,PRCP,0,,,W,2400
20140906,SNOW,0,,,W,
20140906,SNWD,0,,,W,
20140906,AWND,25,,,W,
20140906,WDF2,270,,,W,
20140906,WDF5,270,,,W,
20140906,WSF2,72,,,W,
20140906,WSF5,89,,,W,
20140907,TMAX,244,,,W,2400
20140907,TMIN,133,,,W,2400
20140907,PRCP,0,,,W,2400
20140907,SNOW,0,,,W,
20140907,SNWD,0,,,W,
20140907,AWND,42,,,W,
20140907,WDF2,180,,,W,
20140907,WDF5,180,,,W,
20140907,WSF2,76,,,W,
20140907,WSF5,107,,,W,
20140908,TMAX,239,,,W,2400
20140908,TMIN,144,,,W,2400
20140908,PRCP,0,T,,W,2400
20140908,SNOW,0,,,W,
20140908,SNWD,0,,,W,
20140908,AWND,48,,,W,
20140908,WDF2,160,,,W,
20140908,WDF5,160,,,W,
20140908,WSF2,98,,,W,
20140908,WSF5,121,,,W,
20140909,TMAX,239,,,W,2400
20140909,TMIN,161,,,W,2400
20140909,PRCP,46,,,W,2400
20140909,SNOW,0,,,W,
20140909,SNWD,0,,,W,
20140909,AWND,34,,,W,
20140909,WDF2,150,,,W,
20140909,WDF5,140,,,W,
20140909,WSF2,72,,,W,
20140909,WSF5,94,,,W,
20140909,WT01,1,,,W,
20140909,WT03,1,,,W,
20140910,TMAX,200,,,W,2400
20140910,TMIN,83,,,W,2400
20140910,PRCP,8,,,W,2400
20140910,SNOW,0,,,W,
20140910,SNWD,0,,,W,
20140910,AWND,72,,,W,
20140910,WDF2,10,,,W,
20140910,WDF5,360,,,W,
20140910,WSF2,130,,,W,
20140910,WSF5,157,,,W,
20140910,WT01,1,,,W,
20140911,TMAX,139,,,W,2400
20140911,TMIN,61,,,W,2400
20140911,PRCP,0,,,W,2400
20140911,SNOW,0,,,W,
20140911,SNWD,0,,,W,
20140911,AWND,39,,,W,
20140911,WDF2,20,,,W,
20140911,WDF5,10,,,W,
20140911,WSF2,76,,,W,
20140911,WSF5,121,,,W,
20140912,TMAX,133,,,W,2400
20140912,TMIN,61,,,W,2400
20140912,PRCP,0,,,W,2400
20140912,SNOW,0,,,W,
20140912,SNWD,0,,,W,
20140912,AWND,32,,,W,
20140912,WDF2,310,,,W,
20140912,WDF5,320,,,W,
20140912,WSF2,89,,,W,
20140912,WSF5,125,,,W,
20140913,TMAX,156,,,W,2400
20140913,TMIN,39,,,W,2400
20140913,PRCP,0,,,W,2400
20140913,SNOW,0,,,W,
20140913,SNWD,0,,,W,
20140913,AWND,33,,,W,
20140913,WDF2,170,,,W,
20140913,WDF5,170,,,W,
20140913,WSF2,76,,,W,
20140913,WSF5,107,,,W,
20140913,WT01,1,,,W,
20140914,TMAX,183,,,W,2400
20140914,TMIN,100,,,W,2400
20140914,PRCP,0,,,W,2400
20140914,SNOW,0,,,W,
20140914,SNWD,0,,,W,
20140914,AWND,39,,,W,
20140914,WDF2,260,,,W,
20140914,WDF5,240,,,W,
20140914,WSF2,89,,,W,
20140914,WSF5,112,,,W,
20140915,TMAX,167,,,W,2400
20140915,TMIN,89,,,W,2400
20140915,PRCP,15,,,W,2400
20140915,SNOW,0,,,W,
20140915,SNWD,0,,,W,
20140915,AWND,26,,,W,
20140915,WDF2,310,,,W,
20140915,WDF5,340,,,W,
20140915,WSF2,72,,,W,
20140915,WSF5,107,,,W,
20140915,WT01,1,,,W,
20140916,TMAX,200,,,W,2400
20140916,TMIN,61,,,W,2400
20140916,PRCP,0,,,W,2400
20140916,SNOW,0,,,W,
20140916,SNWD,0,,,W,
20140916,AWND,27,,,W,
20140916,WDF2,240,,,W,
20140916,WDF5,260,,,W,
20140916,WSF2,63,,,W,
20140916,WSF5,85,,,W,
20140917,TMAX,250,,,W,2400
20140917,TMIN,128,,,W,2400
20140917,PRCP,0,,,W,2400
20140917,SNOW,0,,,W,
20140917,SNWD,0,,,W,
20140917,AWND,21,,,W,
20140917,WDF2,50,,,W,
20140917,WDF5,50,,,W,
20140917,WSF2,54,,,W,
20140917,WSF5,81,,,W,
20140918,TMAX,239,,,W,2400
20140918,TMIN,89,,,W,2400
20140918,PRCP,0,,,W,2400
20140918,SNOW,0,,,W,
20140918,SNWD,0,,,W,
20140918,AWND,39,,,W,
20140918,WDF2,160,,,W,
20140918,WDF5,160,,,W,
20140918,WSF2,67,,,W,
20140918,WSF5,85,,,W,
20140918,WT01,1,,,W,
20140918,WT08,1,,,W,
20140919,TMAX,272,,,W,2400
20140919,TMIN,139,,,W,2400
20140919,PRCP,0,T,,W,2400
20140919,SNOW,0,,,W,
20140919,SNWD,0,,,W,
20140919,AWND,45,,,W,
20140919,WDF2,180,,,W,
20140919,WDF5,180,,,W,
20140919,WSF2,116,,,W,
20140919,WSF5,157,,,W,
20140920,TMAX,250,,,W,2400
20140920,TMIN,139,,,W,2400
20140920,PRCP,61,,,W,2400
20140920,SNOW,0,,,W,
20140920,SNWD,0,,,W,
20140920,AWND,55,,,W,
20140920,WDF2,300,,,W,
20140920,WDF5,300,,,W,
20140920,WSF2,139,,,W,
20140920,WSF5,179,,,W,
20140920,WT01,1,,,W,
20140920,WT03,1,,,W,
20140921,TMAX,194,,,W,2400
20140921,TMIN,100,,,W,2400
20140921,PRCP,0,,,W,2400
20140921,SNOW,0,,,W,
20140921,SNWD,0,,,W,
20140921,AWND,55,,,W,
20140921,WDF2,320,,,W,
20140921,WDF5,310,,,W,
20140921,WSF2,103,,,W,
20140921,WSF5,157,,,W,
20140922,TMAX,222,,,W,2400
20140922,TMIN,89,,,W,2400
20140922,PRCP,0,,,W,2400
20140922,SNOW,0,,,W,
20140922,SNWD,0,,,W,
20140922,AWND,22,,,W,
20140922,WDF2,240,,,W,
20140922,WDF5,240,,,W,
20140922,WSF2,58,,,W,
20140922,WSF5,72,,,W,
20140922,WT01,1,,,W,
20140923,TMAX,233,,,W,2400
20140923,TMIN,106,,,W,2400
20140923,PRCP,0,,,W,2400
20140923,SNOW,0,,,W,
20140923,SNWD,0,,,W,
20140923,AWND,36,,,W,
20140923,WDF2,160,,,W,
20140923,WDF5,140,,,W,
20140923,WSF2,94,,,W,
20140923,WSF5,112,,,W,
20140924,TMAX,183,,,W,2400
20140924,TMIN,144,,,W,2400
20140924,PRCP,10,,,W,2400
20140924,SNOW,0,,,W,
20140924,SNWD,0,,,W,
20140924,AWND,46,,,W,
20140924,WDF2,180,,,W,
20140924,WDF5,170,,,W,
20140924,WSF2,81,,,W,
20140924,WSF5,116,,,W,
20140925,TMAX,250,,,W,2400
20140925,TMIN,150,,,W,2400
20140925,PRCP,0,,,W,2400
20140925,SNOW,0,,,W,
20140925,SNWD,0,,,W,
20140925,AWND,30,,,W,
20140925,WDF2,170,,,W,
20140925,WDF5,170,,,W,
20140925,WSF2,58,,,W,
20140925,WSF5,76,,,W,
20140926,TMAX,278,,,W,2400
20140926,TMIN,144,,,W,2400
20140926,PRCP,0,,,W,2400
20140926,SNOW,0,,,W,
20140926,SNWD,0,,,W,
20140926,AWND,40,,,W,
20140926,WDF2,130,,,W,
20140926,WDF5,150,,,W,
20140926,WSF2,81,,,W,
20140926,WSF5,103,,,W,
20140927,TMAX,283,,,W,2400
20140927,TMIN,172,,,W,2400
20140927,PRCP,0,,,W,2400
20140927,SNOW,0,,,W,
20140927,SNWD,0,,,W,
20140927,AWND,33,,,W,
20140927,WDF2,160,,,W,
20140927,WDF5,170,,,W,
20140927,WSF2,76,,,W,
20140927,WSF5,98,,,W,
20140928,TMAX,278,,,W,2400
20140928,TMIN,150,,,W,2400
20140928,PRCP,0,,,W,2400
20140928,SNOW,0,,,W,
20140928,SNWD,0,,,W,
20140928,AWND,18,,,W,
20140928,WDF2,230,,,W,
20140928,WDF5,230,,,W,
20140928,WSF2,63,,,W,
20140928,WSF5,81,,,W,
20140928,WT01,1,,,W,
20140928,WT08,1,,,W,
20140929,TMAX,194,,,W,2400
20140929,TMIN,67,,,W,2400
20140929,PRCP,18,,,W,2400
20140929,SNOW,0,,,W,
20140929,SNWD,0,,,W,
20140929,AWND,51,,,W,
20140929,WDF2,10,,,W,
20140929,WDF5,10,,,W,
20140929,WSF2,72,,,W,
20140929,WSF5,157,,,W,
20140929,WT01,1,,,W,
20140930,TMAX,150,,,W,2400
20140930,TMIN,56,,,W,2400
20140930,PRCP,0,,,W,2400
20140930,SNOW,0,,,W,
20140930,SNWD,0,,,W,
20140930,AWND,57,,,W,
20140930,WDF2,120,,,W,
20140930,WDF5,120,,,W,
20140930,WSF2,116,,,W,
20140930,WSF5,148,,,W,
20141001,TMAX,150,,,W,2400
20141001,TMIN,100,,,W,2400
20141001,PRCP,175,,,W,2400
20141001,SNOW,0,,,W,
20141001,SNWD,0,,,W,
20141001,AWND,38,,,W,
20141001,WDF2,130,,,W,
20141001,WDF5,130,,,W,
20141001,WSF2,81,,,W,
20141001,WSF5,107,,,W,
20141001,WT01,1,,,W,
20141001,WT08,1,,,W,
20141002,TMAX,156,,,W,2400
20141002,TMIN,83,,,W,2400
20141002,PRCP,198,,,W,2400
20141002,SNOW,0,,,W,
20141002,SNWD,0,,,W,
20141002,AWND,22,,,W,
20141002,WDF2,310,,,W,
20141002,WDF5,320,,,W,
20141002,WSF2,81,,,W,
20141002,WSF5,107,,,W,
20141002,WT01,1,,,W,
20141002,WT02,1,,,W,
20141003,TMAX,100,,,W,2400
20141003,TMIN,22,,,W,2400
20141003,PRCP,23,,,W,2400
20141003,SNOW,0,,,W,
20141003,SNWD,0,,,W,
20141003,AWND,88,,,W,
20141003,WDF2,300,,,W,
20141003,WDF5,290,,,W,
20141003,WSF2,134,,,W,
20141003,WSF5,174,,,W,
20141003,WT01,1,,,W,
20141003,WT02,1,,,W,
20141004,TMAX,106,,,W,2400
20141004,TMIN,28,,,W,2400
20141004,PRCP,8,,,W,2400
20141004,SNOW,0,,,W,
20141004,SNWD,0,,,W,
20141004,AWND,70,,,W,
20141004,WDF2,310,,,W,
20141004,WDF5,310,,,W,
20141004,WSF2,116,,,W,
20141004,WSF5,165,,,W,
20141004,WT01,1,,,W,
20141005,TMAX,94,,,W,2400
20141005,TMIN,17,,,W,2400
20141005,PRCP,0,,,W,2400
20141005,SNOW,0,,,W,
20141005,SNWD,0,,,W,
20141005,AWND,36,,,W,
20141005,WDF2,270,,,W,
20141005,WDF5,250,,,W,
20141005,WSF2,81,,,W,
20141005,WSF5,107,,,W,
20141006,TMAX,172,,,W,2400
20141006,TMIN,22,,,W,2400
20141006,PRCP,0,T,,W,2400
20141006,SNOW,0,,,W,
20141006,SNWD,0,,,W,
20141006,AWND,41,,,W,
20141006,WDF2,270,,,W,
20141006,WDF5,240,,,W,
20141006,WSF2,89,,,W,
20141006,WSF5,116,,,W,
20141006,WT01,1,,,W,
20141007,TMAX,156,,,W,2400
20141007,TMIN,72,,,W,2400
20141007,PRCP,0,,,W,2400
20141007,SNOW,0,,,W,
20141007,SNWD,0,,,W,
20141007,AWND,48,,,W,
20141007,WDF2,290,,,W,
20141007,WDF5,270,,,W,
20141007,WSF2,130,,,W,
20141007,WSF5,174,,,W,
20141008,TMAX,150,,,W,2400
20141008,TMIN,39,,,W,2400
20141008,PRCP,0,,,W,2400
20141008,SNOW,0,,,W,
20141008,SNWD,0,,,W,
20141008,AWND,47,,,W,
20141008,WDF2,300,,,W,
20141008,WDF5,300,,,W,
20141008,WSF2,94,,,W,
20141008,WSF5,130,,,W,
20141009,TMAX,122,,,W,2400
20141009,TMIN,11,,,W,2400
20141009,PRCP,0,,,W,2400
20141009,SNOW,0,,,W,
20141009,SNWD,0,,,W,
20141009,AWND,24,,,W,
20141009,WDF2,320,,,W,
20141009,WDF5,320,,,W,
20141009,WSF2,63,,,W,
20141009,WSF5,98,,,W,
20141010,TMAX,117,,,W,2400
20141010,TMIN,11,,,W,2400
20141010,PRCP,0,,,W,2400
20141010,SNOW,0,,,W,
20141010,SNWD,0,,,W,
20141010,AWND,17,,,W,
20141010,WDF2,310,,,W,
20141010,WDF5,320,,,W,
20141010,WSF2,63,,,W,
20141010,WSF5,81,,,W,
20141010,WT01,1,,,W,
20141011,TMAX,139,,,W,2400
20141011,TMIN,-5,,,W,2400
20141011,PRCP,0,,,W,2400
20141011,SNOW,0,,,W,
20141011,SNWD,0,,,W,
20141011,AWND,23,,,W,
20141011,WDF2,170,,,W,
20141011,WDF5,150,,,W,
20141011,WSF2,58,,,W,
20141011,WSF5,76,,,W,
20141011,WT01,1,,,W,
20141012,TMAX,161,,,W,2400
20141012,TMIN,56,,,W,2400
20141012,PRCP,0,,,W,2400
20141012,SNOW,0,,,W,
20141012,SNWD,0,,,W,
20141012,AWND,59,,,W,
20141012,WDF2,150,,,W,
20141012,WDF5,140,,,W,
20141012,WSF2,112,,,W,
20141012,WSF5,134,,,W,
20141012,WT01,1,,,W,
20141013,TMAX,139,,,W,2400
20141013,TMIN,100,,,W,2400
20141013,PRCP,5,,,W,2400
20141013,SNOW,0,,,W,
20141013,SNWD,0,,,W,
20141013,AWND,38,,,W,
20141013,WDF2,360,,,W,
20141013,WDF5,350,,,W,
20141013,WSF2,94,,,W,
20141013,WSF5,125,,,W,
20141013,WT01,1,,,W,
20141013,WT08,1,,,W,
20141014,TMAX,183,,,W,2400
20141014,TMIN,83,,,W,2400
20141014,PRCP,0,,,W,2400
20141014,SNOW,0,,,W,
20141014,SNWD,0,,,W,
20141014,AWND,60,,,W,
20141014,WDF2,350,,,W,
20141014,WDF5,340,,,W,
20141014,WSF2,112,,,W,
20141014,WSF5,143,,,W,
20141015,TMAX,189,,,W,2400
20141015,TMIN,33,,,W,2400
20141015,PRCP,0,,,W,2400
20141015,SNOW,0,,,W,
20141015,SNWD,0,,,W,
20141015,AWND,22,,,W,
20141015,WDF2,340,,,W,
20141015,WDF5,320,,,W,
20141015,WSF2,67,,,W,
20141015,WSF5,94,,,W,
20141016,TMAX,222,,,W,2400
20141016,TMIN,50,,,W,2400
20141016,PRCP,0,,,W,2400
20141016,SNOW,0,,,W,
20141016,SNWD,0,,,W,
20141016,AWND,39,,,W,
20141016,WDF2,280,,,W,
20141016,WDF5,280,,,W,
20141016,WSF2,89,,,W,
20141016,WSF5,121,,,W,
20141017,TMAX,144,,,W,2400
20141017,TMIN,94,,,W,2400
20141017,PRCP,0,,,W,2400
20141017,SNOW,0,,,W,
20141017,SNWD,0,,,W,
20141017,AWND,72,,,W,
20141017,WDF2,320,,,W,
20141017,WDF5,360,,,W,
20141017,WSF2,112,,,W,
20141017,WSF5,148,,,W,
20141018,TMAX,122,,,W,2400
20141018,TMIN,39,,,W,2400
20141018,PRCP,0,,,W,2400
20141018,SNOW,0,,,W,
20141018,SNWD,0,,,W,
20141018,AWND,26,,,W,
20141018,WDF2,350,,,W,
20141018,WDF5,330,,,W,
20141018,WSF2,89,,,W,
20141018,WSF5,116,,,W,
20141019,TMAX,206,,,W,2400
20141019,TMIN,44,,,W,2400
20141019,PRCP,0,,,W,2400
20141019,SNOW,0,,,W,
20141019,SNWD,0,,,W,
20141019,AWND,43,,,W,
20141019,WDF2,210,,,W,
20141019,WDF5,210,,,W,
20141019,WSF2,94,,,W,
20141019,WSF5,121,,,W,
20141020,TMAX,178,,,W,2400
20141020,TMIN,56,,,W,2400
20141020,PRCP,0,,,W,2400
20141020,SNOW,0,,,W,
20141020,SNWD,0,,,W,
20141020,AWND,32,,,W,
20141020,WDF2,310,,,W,
20141020,WDF5,350,,,W,
20141020,WSF2,76,,,W,
20141020,WSF5,107,,,W,
20141020,WT08,1,,,W,
20141021,TMAX,144,,,W,2400
20141021,TMIN,33,,,W,2400
20141021,PRCP,0,,,W,2400
20141021,SNOW,0,,,W,
20141021,SNWD,0,,,W,
20141021,AWND,42,,,W,
20141021,WDF2,120,,,W,
20141021,WDF5,130,,,W,
20141021,WSF2,81,,,W,
20141021,WSF5,103,,,W,
20141022,TMAX,156,,,W,2400
20141022,TMIN,39,,,W,2400
20141022,PRCP,0,T,,W,2400
20141022,SNOW,0,,,W,
20141022,SNWD,0,,,W,
20141022,AWND,58,,,W,
20141022,WDF2,140,,,W,
20141022,WDF5,140,,,W,
20141022,WSF2,107,,,W,
20141022,WSF5,139,,,W,
20141023,TMAX,200,,,W,2400
20141023,TMIN,89,,,W,2400
20141023,PRCP,36,,,W,2400
20141023,SNOW,0,,,W,
20141023,SNWD,0,,,W,
20141023,AWND,26,,,W,
20141023,WDF2,170,,,W,
20141023,WDF5,160,,,W,
20141023,WSF2,67,,,W,
20141023,WSF5,85,,,W,
20141023,WT01,1,,,W,
20141024,TMAX,194,,,W,2400
20141024,TMIN,78,,,W,2400
20141024,PRCP,0,,,W,2400
20141024,SNOW,0,,,W,
20141024,SNWD,0,,,W,
20141024,AWND,30,,,W,
20141024,WDF2,270,,,W,
20141024,WDF5,270,,,W,
20141024,WSF2,58,,,W,
20141024,WSF5,72,,,W,
20141024,WT01,1,,,W,
20141025,TMAX,172,,,W,2400
20141025,TMIN,67,,,W,2400
20141025,PRCP,0,,,W,2400
20141025,SNOW,0,,,W,
20141025,SNWD,0,,,W,
20141025,AWND,51,,,W,
20141025,WDF2,290,,,W,
20141025,WDF5,270,,,W,
20141025,WSF2,103,,,W,
20141025,WSF5,130,,,W,
20141026,TMAX,178,,,W,2400
20141026,TMIN,22,,,W,2400
20141026,PRCP,0,,,W,2400
20141026,SNOW,0,,,W,
20141026,SNWD,0,,,W,
20141026,AWND,36,,,W,
20141026,WDF2,120,,,W,
20141026,WDF5,140,,,W,
20141026,WSF2,89,,,W,
20141026,WSF5,103,,,W,
20141027,TMAX,194,,,W,2400
20141027,TMIN,61,,,W,2400
20141027,PRCP,0,,,W,2400
20141027,SNOW,0,,,W,
20141027,SNWD,0,,,W,
20141027,AWND,34,,,W,
20141027,WDF2,290,,,W,
20141027,WDF5,290,,,W,
20141027,WSF2,107,,,W,
20141027,WSF5,130,,,W,
20141028,TMAX,94,,,W,2400
20141028,TMIN,44,,,W,2400
20141028,PRCP,0,T,,W,2400
20141028,SNOW,0,,,W,
20141028,SNWD,0,,,W,
20141028,AWND,72,,,W,
20141028,WDF2,270,,,W,
20141028,WDF5,270,,,W,
20141028,WSF2,125,,,W,
20141028,WSF5,152,,,W,
20141029,TMAX,61,,,W,2400
20141029,TMIN,22,,,W,2400
20141029,PRCP,0,,,W,2400
20141029,SNOW,0,,,W,
20141029,SNWD,0,,,W,
20141029,AWND,36,,,W,
20141029,WDF2,300,,,W,
20141029,WDF5,300,,,W,
20141029,WSF2,107,,,W,
20141029,WSF5,130,,,W,
20141030,TMAX,94,,,W,2400
20141030,TMIN,-5,,,W,2400
20141030,PRCP,0,,,W,2400
20141030,SNOW,0,,,W,
20141030,SNWD,0,,,W,
20141030,AWND,43,,,W,
20141030,WDF2,350,,,W,
20141030,WDF5,320,,,W,
20141030,WSF2,134,,,W,
20141030,WSF5,170,,,W,
20141031,TMAX,44,,,W,2400
20141031,TMIN,-32,,,W,2400
20141031,PRCP,0,,,W,2400
20141031,SNOW,0,,,W,
20141031,SNWD,0,,,W,
20141031,AWND,43,,,W,
20141031,WDF2,350,,,W,
20141031,WDF5,350,,,W,
20141031,WSF2,103,,,W,
20141031,WSF5,130,,,W,
20141101,TMAX,56,,,W,2400
20141101,TMIN,-49,,,W,2400
20141101,PRCP,0,,,W,2400
20141101,SNOW,0,,,W,
20141101,SNWD,0,,,W,
20141101,AWND,47,,,W,
20141101,WDF2,150,,,W,
20141101,WDF5,150,,,W,
20141101,WSF2,89,,,W,
20141101,WSF5,112,,,W,
20141102,TMAX,133,,,W,2400
20141102,TMIN,6,,,W,2400
20141102,PRCP,0,,,W,2400
20141102,SNOW,0,,,W,
20141102,SNWD,0,,,W,
20141102,AWND,54,,,W,
20141102,WDF2,170,,,W,
20141102,WDF5,160,,,W,
20141102,WSF2,98,,,W,
20141102,WSF5,121,,,W,
20141103,TMAX,128,,,W,2400
20141103,TMIN,50,,,W,2400
20141103,PRCP,0,T,,W,2400
20141103,SNOW,0,,,W,
20141103,SNWD,0,,,W,
20141103,AWND,38,,,W,
20141103,WDF2,300,,,W,
20141103,WDF5,300,,,W,
20141103,WSF2,94,,,W,
20141103,WSF5,116,,,W,
20141103,WT08,1,,,W,
20141104,TMAX,117,,,W,2400
20141104,TMIN,28,,,W,2400
20141104,PRCP,0,,,W,2400
20141104,SNOW,0,,,W,
20141104,SNWD,0,,,W,
20141104,AWND,66,,,W,
20141104,WDF2,270,,,W,
20141104,WDF5,270,,,W,
20141104,WSF2,130,,,W,
20141104,WSF5,165,,,W,
20141105,TMAX,72,,,W,2400
20141105,TMIN,11,,,W,2400
20141105,PRCP,10,,,W,2400
20141105,SNOW,0,,,W,
20141105,SNWD,0,,,W,
20141105,AWND,36,,,W,
20141105,WDF2,340,,,W,
20141105,WDF5,10,,,W,
20141105,WSF2,89,,,W,
20141105,WSF5,130,,,W,
20141105,WT01,1,,,W,
20141106,TMAX,67,,,W,2400
20141106,TMIN,-10,,,W,2400
20141106,PRCP,0,T,,W,2400
20141106,SNOW,0,,,W,
20141106,SNWD,0,,,W,
20141106,AWND,45,,,W,
20141106,WDF2,340,,,W,
20141106,WDF5,350,,,W,
20141106,WSF2,89,,,W,
20141106,WSF5,116,,,W,
20141107,TMAX,89,,,W,2400
20141107,TMIN,-16,,,W,2400
20141107,PRCP,3,,,W,2400
20141107,SNOW,0,,,W,
20141107,SNWD,0,,,W,
20141107,AWND,54,,,W,
20141107,WDF2,300,,,W,
20141107,WDF5,300,,,W,
20141107,WSF2,148,,,W,
20141107,WSF5,183,,,W,
20141108,TMAX,61,,,W,2400
20141108,TMIN,11,,,W,2400
20141108,PRCP,0,T,,W,2400
20141108,SNOW,0,,,W,
20141108,SNWD,0,,,W,
20141108,AWND,69,,,W,
20141108,WDF2,320,,,W,
20141108,WDF5,310,,,W,
20141108,WSF2,134,,,W,
20141108,WSF5,188,,,W,
20141109,TMAX,39,,,W,2400
20141109,TMIN,-5,,,W,2400
20141109,PRCP,0,,,W,2400
20141109,SNOW,0,,,W,
20141109,SNWD,0,,,W,
20141109,AWND,35,,,W,
20141109,WDF2,330,,,W,
20141109,WDF5,320,,,W,
20141109,WSF2,76,,,W,
20141109,WSF5,94,,,W,
20141109,WT08,1,,,W,
20141110,TMAX,-5,,,W,2400
20141110,TMIN,-43,,,W,2400
20141110,PRCP,71,,,W,2400
20141110,SNOW,66,,,W,
20141110,SNWD,30,,,W,
20141110,AWND,77,,,W,
20141110,WDF2,10,,,W,
20141110,WDF5,340,,,W,
20141110,WSF2,125,,,W,
20141110,WSF5,165,,,W,
20141110,WT01,1,,,W,
20141110,WT04,1,,,W,
20141110,WT06,1,,,W,
20141111,TMAX,-32,,,W,2400
20141111,TMIN,-77,,,W,2400
20141111,PRCP,10,,,W,2400
20141111,SNOW,20,,,W,
20141111,SNWD,80,,,W,
20141111,AWND,73,,,W,
20141111,WDF2,350,,,W,
20141111,WDF5,350,,,W,
20141111,WSF2,116,,,W,
20141111,WSF5,161,,,W,
20141111,WT01,1,,,W,
20141112,TMAX,-49,,,W,2400
20141112,TMIN,-93,,,W,2400
20141112,PRCP,0,T,,W,2400
20141112,SNOW,0,T,,W,
20141112,SNWD,80,,,W,
20141112,AWND,38,,,W,
20141112,WDF2,300,,,W,
20141112,WDF5,300,,,W,
20141112,WSF2,81,,,W,
20141112,WSF5,112,,,W,
20141112,WT01,1,,,W,
20141112,WT08,1,,,W,
20141113,TMAX,-43,,,W,2400
20141113,TMIN,-82,,,W,2400
20141113,PRCP,0,T,,W,2400
20141113,SNOW,0,T,,W,
20141113,SNWD,80,,,W,
20141113,AWND,60,,,W,
20141113,WDF2,320,,,W,
20141113,WDF5,310,,,W,
20141113,WSF2,89,,,W,
20141113,WSF5,107,,,W,
20141113,WT01,1,,,W,
20141113,WT08,1,,,W,
20141114,TMAX,-55,,,W,2400
20141114,TMIN,-132,,,W,2400
20141114,PRCP,0,,,W,2400
20141114,SNOW,0,,,W,
20141114,SNWD,80,,,W,
20141114,AWND,26,,,W,
20141114,WDF2,320,,,W,
20141114,WDF5,300,,,W,
20141114,WSF2,63,,,W,
20141114,WSF5,76,,,W,
20141114,WT01,1,,,W,
20141114,WT08,1,,,W,
20141115,TMAX,-55,,,W,2400
20141115,TMIN,-143,,,W,2400
20141115,PRCP,41,,,W,2400
20141115,SNOW,33,,,W,
20141115,SNWD,80,,,W,
20141115,AWND,16,,,W,
20141115,WDF2,160,,,W,
20141115,WDF5,170,,,W,
20141115,WSF2,36,,,W,
20141115,WSF5,45,,,W,
20141115,WT01,1,,,W,
20141116,TMAX,-55,,,W,2400
20141116,TMIN,-138,,,W,2400
20141116,PRCP,3,,,W,2400
20141116,SNOW,8,,,W,
20141116,SNWD,100,,,W,
20141116,AWND,47,,,W,
20141116,WDF2,290,,,W,
20141116,WDF5,290,,,W,
20141116,WSF2,81,,,W,
20141116,WSF5,107,,,W,
20141116,WT01,1,,,W,
20141116,WT08,1,,,W,
20141117,TMAX,-93,,,W,2400
20141117,TMIN,-143,,,W,2400
20141117,PRCP,0,,,W,2400
20141117,SNOW,0,,,W,
20141117,SNWD,100,,,W,
20141117,AWND,76,,,W,
20141117,WDF2,300,,,W,
20141117,WDF5,300,,,W,
20141117,WSF2,112,,,W,
20141117,WSF5,148,,,W,
20141117,WT08,1,,,W,
20141117,WT09,1,,,W,
20141118,TMAX,-77,,,W,2400
20141118,TMIN,-132,,,W,2400
20141118,PRCP,0,T,,W,2400
20141118,SNOW,0,T,,W,
20141118,SNWD,100,,,W,
20141118,AWND,47,,,W,
20141118,WDF2,290,,,W,
20141118,WDF5,270,,,W,
20141118,WSF2,81,,,W,
20141118,WSF5,103,,,W,
20141118,WT01,1,,,W,
20141119,TMAX,-49,,,W,2400
20141119,TMIN,-88,,,W,2400
20141119,PRCP,5,,,W,2400
20141119,SNOW,13,,,W,
20141119,SNWD,100,,,W,
20141119,AWND,64,,,W,
20141119,WDF2,310,,,W,
20141119,WDF5,310,,,W,
20141119,WSF2,125,,,W,
20141119,WSF5,161,,,W,
20141119,WT01,1,,,W,
20141119,WT08,1,,,W,
20141120,TMAX,-77,,,W,2400
20141120,TMIN,-138,,,W,2400
20141120,PRCP,0,,,W,2400
20141120,SNOW,0,,,W,
20141120,SNWD,100,,,W,
20141120,AWND,47,,,W,
20141120,WDF2,310,,,W,
20141120,WDF5,300,,,W,
20141120,WSF2,103,,,W,
20141120,WSF5,121,,,W,
20141120,WT08,1,,,W,
20141120,WT09,1,,,W,
20141121,TMAX,11,,,W,2400
20141121,TMIN,-160,,,W,2400
20141121,PRCP,0,,,W,2400
20141121,SNOW,0,,,W,
20141121,SNWD,100,,,W,
20141121,AWND,49,,,W,
20141121,WDF2,170,,,W,
20141121,WDF5,180,,,W,
20141121,WSF2,103,,,W,
20141121,WSF5,125,,,W,
20141121,WT08,1,,,W,
20141122,TMAX,39,,,W,2400
20141122,TMIN,11,,,W,2400
20141122,PRCP,0,,,W,2400
20141122,SNOW,0,,,W,
20141122,SNWD,80,,,W,
20141122,AWND,39,,,W,
20141122,WDF2,150,,,W,
20141122,WDF5,200,,,W,
20141122,WSF2,63,,,W,
